NAME,SMILES,PROPERTY
DTXSID60512038,COC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.54626E-08
DTXSID10794342,FC(F)(Cl)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,1.30317E-07
DTXSID30163016,CCCCOC(=O)NC(C(F)(F)F)(C(F)(F)F)P(=O)(C1=CC=CC=C1)C1=CC=CC=C1,9.22571E-07
DTXSID90382009,FC(F)(F)C(CBr)C(F)(F)F,0.000454988
DTXSID20786773,FC(F)(F)C(F)(Cl)C(=O)OOC(=O)C(F)(Cl)C(F)(F)F,0.000249459
DTXSID60770232,CN1C(Br)C(=O)OC1(C(F)(F)F)C(F)(F)F,0.00119674
DTXSID30573459,COC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.09331E-06
DTXSID00754314,FC(=NBr)C(F)(F)C(F)(F)F,0.000175792
DTXSID90310827,CC(C)(C)NC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)NC(C)(C)C,1.43219E-05
DTXSID30767199,FC1=C(F)C(C=C)=C(F)C(F)=C1OCC(F)(F)C(F)(F)F,1.13763E-06
DTXSID10537670,[O-][N+](=O)C(F)(Cl)C(F)(F)F,0.0011722
DTXSID30379291,[O-][N+](=O)C1=C(NN=C1C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)F,6.74528E-07
DTXSID70793477,CCNC(=O)CC(F)(F)C(F)(F)F,0.000572796
DTXSID00561368,COC(=O)C(F)(F)C(F)(Br)C(F)(F)Br,0.000117761
DTXSID80303809,CC(C(=O)C1=CC=C(Br)C=C1)C(O)(C(F)(F)F)C(F)(F)F,2.73527E-06
DTXSID90334442,FC(F)C(F)(F)Br,0.00263027
DTXSID40548411,NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.000271019
DTXSID80371563,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CN(CC1CI)C#N,5.11682E-06
DTXSID60524434,CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.28034E-06
DTXSID9059913,FC(F)(F)C(F)(F)C(F)(F)C#N,0.000465586
DTXSID70575053,OC(=O)C1=CC=C(C=C1)S(=O)(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,8.29851E-06
DTXSID80218808,FC(F)(F)C(F)(F)C(F)(F)C1=NC2=C(N1)C=C(Cl)C=C2,1.84077E-06
DTXSID10184264,O.OC(N1CCNCC1)(C(F)(F)F)C(F)(F)F,0.00104713
DTXSID20554611,OS(=O)(=O)C(F)(F)C(F)(F)OCC(F)(F)F,0.0084918
DTXSID10522804,CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,6.62217E-06
DTXSID60382879,OP(O)(=O)C(F)(F)C(F)(F)F,0.00205589
DTXSID10301792,OC(=O)COCC(F)(F)C(F)(F)C(F)(F)COCC(O)=O,0.000263027
DTXSID30611522,CC1=CC=C(C=C1)C(=O)C(F)(F)C(F)(F)C(F)(F)F,1.04954E-05
DTXSID30602238,FC(F)(F)C(F)(F)OCC=C,0.000826038
DTXSID80584838,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,1.05439E-09
DTXSID00822683,FC(=C(F)C(F)(F)C(F)(F)F)C1=CC=CC=C1,0.000135519
DTXSID80309684,FC(F)(F)C(F)(F)CC1=CNC(=O)NC1=O,0.000232809
DTXSID3071355,[NH4+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.00278612
DTXSID50760102,NC1=CC(N)=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,6.39735E-08
DTXSID90627109,OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.2961E-06
DTXSID2075217,FC1(F)C(F)(F)C(Cl)(Cl)C1(F)F,0.00027227
DTXSID70143170,FC(F)C(F)(F)SC1=CC=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,4.0738E-07
DTXSID50241183,CC\C(C)=N\O[Si](CCCOC(F)(F)C(F)F)(O\N=C(/C)CC)O\N=C(/C)CC,3.14051E-06
DTXSID10544086,OC(=O)C(F)(F)C(F)(F)C(=O)C(F)(F)F,0.00111686
DTXSID40195025,FC(F)(F)C(F)(F)CBr,0.000698232
DTXSID60758111,CNC(C)=CC(=O)C(F)(F)C(F)F,0.00233346
DTXSID40382155,FC(F)(F)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.33511E-05
DTXSID80794298,CO[Si](CCCOC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,5.22396E-08
DTXSID00338673,FC(=C(C1=C(C(F)=C(F)C(F)=C1F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,8.89201E-08
DTXSID90278736,FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CO1,5.91562E-05
DTXSID30478718,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCOC1=CC=C(C=O)C=C1,2.79254E-08
DTXSID40797528,CCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.81049E-08
DTXSID50503839,FC(F)(F)C(F)(I)C(F)(F)OS(F)(=O)=O,0.00011695
DTXSID40763561,CC(=O)NC1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,2.06538E-08
DTXSID30702429,FNC(F)(F)C(F)C(F)(F)F,0.00108143
DTXSID60605075,FC(F)C(F)(F)OC(F)C(F)(F)F,0.000286418
DTXSID50188882,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,2.63633E-05
DTXSID30802655,COC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)F,1.51356E-05
DTXSID00775625,[O-][N+](=O)C1=CC=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,4.62381E-06
DTXSID00408502,NNC(=O)C(O)(NN)C(F)(F)C(F)F,0.0961612
DTXSID6071374,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.00011298
DTXSID3065586,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,3.55631E-05
DTXSID60843778,FC(=C(S)S)C(F)(F)F,0.0032961
DTXSID10344083,FC(F)(F)C1(C=CC=CC=C1)C(F)(F)F,1.14815E-05
DTXSID0047583,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,4.66659E-06
DTXSID7057943,NC(=O)C1=NN(C(=N1)C1=CC=CC=C1)C1=CC(COCC(F)(F)C(F)(F)F)=C(Cl)C=C1,6.06736E-07
DTXSID8072877,[Na+].[O-]S(=O)(=O)SCCNC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.47231E-06
DTXSID20764177,FC(OC1=CC=C(Cl)C=C1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.81838E-07
DTXSID7027831,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1E-06
DTXSID30580825,FC1(F)CC2=C(C=C(Cl)C=C2)C1(F)F,0.000143219
DTXSID80477170,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C1CCC(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O,3.60579E-07
DTXSID90471942,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=O,1.00925E-05
DTXSID60813431,FC(F)(F)C1(CNN=C1C(=O)C1=CC=CC=C1)C(F)(F)F,2.65461E-06
DTXSID9075032,FC(F)(Cl)C(F)(F)C(Cl)Cl,0.000563638
DTXSID70639083,Cl.FC(F)(F)C1(NC=CC=N1)C(F)(F)F,0.000392645
DTXSID30432436,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.84927E-06
DTXSID00766992,CCOP(=O)(OCC)C(F)(F)C(F)(F)F,0.00323594
DTXSID60844609,OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,0.000139316
DTXSID80343649,OC(=O)C1=CC=C(C=C1)C(O)(C(F)(F)F)C(F)(F)F,0.000247742
DTXSID50347174,FC1=CC=C(C=C1)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,8.35603E-06
DTXSID50161635,CCS(=O)(=O)NC1=C(NC(=O)C(F)(F)C(F)(F)F)C=C(C=N1)C(F)(F)F,2.60615E-05
DTXSID20709487,NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF,2.68534E-06
DTXSID0073900,FC(F)C(F)(F)C(F)(F)C(F)F,0.000314051
DTXSID10694671,CC1=CC=CC=C1C(O)(C(O)=O)C(F)(F)C(F)(F)F,0.000146555
DTXSID40702839,FC(=C)C(=O)OCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.35519E-05
DTXSID60379724,FC(F)C(F)(F)C(F)(F)C(F)(F)I,2.12324E-05
DTXSID10699808,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C1=CC=CC=C1,2.25424E-07
DTXSID0072354,CCN(CCCP(O)(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.41906E-06
DTXSID50381992,FC(F)(F)C(F)(F)CNCC(F)(F)C(F)(F)F,1.55597E-05
DTXSID00188938,FC1=CC=C(C=C1)C(=O)C=C(C(F)(F)F)C(F)(F)F,6.95024E-06
DTXSID70578529,FC(F)(F)C(F)(F)C1=CC=NN1,0.00995405
DTXSID70432935,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,5.09331E-05
DTXSID90461823,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.44877E-06
DTXSID20188995,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.2277E-06
DTXSID90659945,CCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.97242E-05
DTXSID90606297,CC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C1=CC=CC=C1,4.81948E-06
DTXSID5059828,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,8.6896E-07
DTXSID7061982,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,5.16416E-05
DTXSID70528483,CCCCSC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.72681E-08
DTXSID50556628,FC(F)(F)C(F)(F)C1=C(Cl)C=CC(Cl)=C1,3.8815E-05
DTXSID50185114,CCC12COC(OC1)(OC2)C(F)(F)C(F)(F)C(F)(F)F,7.34514E-05
DTXSID60336751,CCCCCCCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.87068E-07
DTXSID40446988,FC(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,0.000437522
DTXSID00797347,NC1=CC=C(C=C1)S(=O)(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,9.93116E-06
DTXSID2047565,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1.06905E-06
DTXSID70613686,FC(F)(F)C(F)(F)C(F)(F)C1=CC(Br)=CC=C1,1.65959E-05
DTXSID80220406,Cl.NCCC1=CC(OC(F)(F)C(F)F)=CC=C1,2.93765E-05
DTXSID6047575,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,0.000111173
DTXSID90303799,CCCCCCCCC(C(=O)C1=CC=CC=C1)=C(C(F)(F)F)C(F)(F)F,9.2045E-08
DTXSID20508972,FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)C1=CC=C(Br)C=C1)C(F)(F)F,1.50314E-07
DTXSID30818332,FC(F)(F)C1C(F)(F)OC(F)(F)C1(F)F,0.000274157
DTXSID30379933,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COCC1CO1,7.58578E-06
DTXSID00501188,FC(F)(F)C(F)(F)C1(F)OC1(F)C(F)(F)F,0.000205116
DTXSID40503429,FC(F)C(F)(F)C(=O)C1=CC=CC=C1,8.33681E-05
DTXSID60378712,FC(F)(F)C(F)(F)C(F)(F)C(Cl)=C,0.000111173
DTXSID8065379,FC(F)(F)C1(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,4.64515E-05
DTXSID20620128,FC(F)CC(F)C(F)(F)F,0.000952796
DTXSID10187139,OC(=O)C(F)(C(F)(F)F)C(F)(F)F,0.00145546
DTXSID30338641,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,7.44732E-06
DTXSID00529463,FC(F)(F)C(F)(F)N(Br)Br,0.000656145
DTXSID50510386,COC(=O)C(=O)C(F)(F)C(F)F,0.00442588
DTXSID10392660,NC1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.57658E-08
DTXSID70379250,FC(F)(F)C(F)(F)C(F)(F)C(CCI)(C(F)(F)F)C(F)(F)F,1.09648E-06
DTXSID70143099,NC1=C(Cl)C=C(SC(F)(F)C(F)F)C=C1,0.000222844
DTXSID8031863,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.90546E-06
DTXSID40777204,COC(=O)C(C)(C(F)(F)F)C(F)(F)F,0.000384592
DTXSID80694229,FC(=CI)C(F)(F)F,0.00378443
DTXSID60792479,CC=CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.59174E-05
DTXSID50379879,CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.10204E-06
DTXSID80569286,FC1(F)OC(F)(F)C(F)(F)C(F)(F)C1(F)F,0.000246037
DTXSID20189068,NCC(F)(F)C(F)(F)CN,0.00153815
DTXSID20144839,CN(C)C1=CC2=C(C=C1)N=C(CC(O)(C(F)(F)F)C(F)(F)F)C=C2,2.91743E-06
DTXSID40571648,OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.87068E-06
DTXSID60780896,CC(C)C(=O)CC(=O)C(F)(F)C(F)(F)F,0.000579429
DTXSID00371601,FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)Br,2.89068E-06
DTXSID70808833,OC1CC2=CC=CC=C2C(F)(C(F)(F)F)C1(F)F,7.76247E-05
DTXSID90389356,FC(F)(F)C(C1=CC=C(I)C=C1)(C1=CC=C(I)C=C1)C(F)(F)F,1.79473E-06
DTXSID50526760,FC1=NC(F)(F)C(F)(F)N1C(F)(F)F,0.0008531
DTXSID20621650,FC(F)(F)C(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(F)(F)F,7.2277E-07
DTXSID20220182,FC1(F)C(=O)C(F)(F)C1(F)F,0.00264241
DTXSID9059969,OC(O)C(F)(F)C(F)(F)F,0.0174181
DTXSID80800343,FC1=C(F)C(F)=C(F)C2=C1OC(F)(C2=O)C(F)(F)F,2.79254E-06
DTXSID90342542,FC(F)(F)C(Br)(Br)C(F)(F)F,3.37287E-05
DTXSID50379859,OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.52796E-07
DTXSID50475885,OC(=O)CCCC(F)(F)C(F)(F)F,0.00162181
DTXSID00188877,FC(F)C(F)(F)I,0.00263633
DTXSID00512037,COC(=O)C1=CC(=CC=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.54626E-08
DTXSID40791804,FC(F)(F)C(F)(F)CCC1=CC=CC=C1,3.5156E-05
DTXSID10385214,CC1=CC2=C(C=C1)N=C(N2)C(F)C(F)(F)F,0.000535797
DTXSID30190786,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,7.55092E-07
DTXSID30454097,CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,1.31826E-06
DTXSID50379733,CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,5.82103E-06
DTXSID70517872,FC(F)C(F)(F)COC(=O)C(Cl)Cl,0.000644169
DTXSID10536981,COC(=O)C(F)(F)C(F)(F)OC1=CC=CC=C1,0.000146555
DTXSID80379342,FC(C(F)(F)F)C(F)(F)OC1=CC=CC=C1,2.5293E-05
DTXSID70431246,NC1=CC=C(C=C1)C(F)(C(F)(F)F)C(F)(F)F,4.76431E-05
DTXSID9027150,FC(F)(F)C(F)(Cl)Cl,0.00125603
DTXSID10795854,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)=CF,8.47227E-06
DTXSID70525013,FC1=C(Cl)C(Cl)=C(F)C2=C1C(F)(F)C(F)(F)C2(F)F,7.78037E-07
DTXSID70573079,FC(F)C(F)(F)COCC(=O)NCC1=CC=CC=C1,0.000279254
DTXSID00771849,FC(F)C(F)(F)COC1=CSC=C1,0.000598412
DTXSID20518354,CC1=C(F)C(F)(F)C(F)(F)C2=C1C(F)=C(F)C(F)=C2F,3.01995E-07
DTXSID50612617,FCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.65196E-06
DTXSID50812539,NC1=NC(=O)N(C=C1COCC(F)(F)C(F)F)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.00137721
DTXSID10371374,CCOC(=O)CC1(CC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC1=O)C(=O)OCC,8.33681E-08
DTXSID40765040,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(I)CCl,4.01791E-06
DTXSID60781383,OC(=O)CCCCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.23027E-08
DTXSID60785487,FC(F)C(F)(F)C(=O)CC(=O)CC(=O)C(F)(F)C(F)F,0.000157398
DTXSID30591739,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.38038E-05
DTXSID70570927,FC(F)C(F)(F)OC1=CC=C(C=C1)C1=CC=CC=C1,4.87528E-06
DTXSID80553322,COC1=C(C2=CC=CC(C#N)=C2C=C1)C(F)(F)C(F)(F)F,1.48252E-06
DTXSID60423771,FC(F)(F)C(F)(F)C(=O)NC1=CC2=CC=CC=C2C=C1,5.63638E-06
DTXSID70226230,CCCCP(=O)(CCCC)OC1=CC=C(CC(F)(F)C(F)(F)C(F)(F)F)C=C1,6.83912E-07
DTXSID00369821,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,8.27942E-06
DTXSID50341778,FC(F)(F)C(F)(F)C(=O)NC1=CC=CC2=CC=CC=C12,5.78096E-06
DTXSID80764956,OC(=O)CCCNC(=O)C(F)(Br)C(F)(F)F,8.59014E-05
DTXSID90608332,COC(F)(F)C(F)(F)C(N)=O,0.00502343
DTXSID30784341,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCI,5.29663E-07
DTXSID80577407,CC(F)(F)C(F)(F)C(F)F,0.0010666
DTXSID50635442,[Na+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.00100462
DTXSID00507044,FC(F)(F)C(F)(F)C(F)(F)C(=O)C1=CC(Br)=CC(Br)=C1,1.6788E-06
DTXSID60143326,OC(CCC1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,1.16413E-05
DTXSID80507264,[O-][N+](=O)C1=C(F)C(F)(F)C(F)(Br)C(F)(F)C1(F)F,0.000283139
DTXSID00822163,NC(=O)C(F)(F)C(F)(F)C(=O)NC1=CC=CC=C1N,8.89201E-05
DTXSID10810516,OCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,6.01174E-05
DTXSID40813434,FC(F)(F)C1(N=NCC1C#N)C(F)(F)F,7.19449E-05
DTXSID20728830,CC(OC(F)(F)C(F)F)C(F)(F)F,0.000415911
DTXSID00575182,[O-][N+](=O)C1=CC=CC(=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,2.1928E-06
DTXSID80204488,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,8.47227E-06
DTXSID60382152,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,0.000295121
DTXSID40756059,NS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,1.17761E-07
DTXSID20867516,OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)F,2.40436E-05
DTXSID90239680,CO[Si](CCCOC(F)(F)C(F)F)(OC)OC,0.00119674
DTXSID60620167,NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.000259418
DTXSID40436107,OCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.7227E-06
DTXSID70853287,CC(C)(C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.66725E-06
DTXSID40853138,FC(OC(F)(F)C(Cl)Cl)C(F)(F)F,0.000415911
DTXSID20629419,CCCC1=CC=C(C=C1)C(F)(F)C(F)(F)C1=CC=C(Br)C=C1,3.41193E-07
DTXSID60529606,[O-][N+](=O)CC(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=CS1,2.24388E-07
DTXSID4059831,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NCC=C,1.61436E-05
DTXSID40229490,[O-][N+](=O)C1=CC=C(C=C1)C(=O)OCC(F)(F)C(F)F,1.25603E-05
DTXSID30509091,CC(F)(F)C(O)(F)F,0.0824138
DTXSID10316129,FC(F)(F)C1(CC2COC3=CC=CC=C3C2=N1)C(F)(F)F,7.36207E-06
DTXSID90568346,FC(F)(F)C(=O)C(F)(F)C(F)(F)C(=O)C(F)(F)F,0.000364754
DTXSID2071655,[Na+].[O-]S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.57761E-05
DTXSID6070510,CN(CCOC(=O)C(C)=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.07821E-06
DTXSID90606570,FC(F)(F)C(F)(F)C1(F)C(F)(F)OC(F)(F)C1(F)F,0.000139637
DTXSID70783393,CCO[Si](CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,1.59956E-06
DTXSID90379833,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C,6.25173E-06
DTXSID00446247,OC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.63305E-05
DTXSID40476962,FC1(F)C2=CC=CC=C2C2=CC=CC=C2C1(F)F,2.44343E-06
DTXSID80760099,OC(C=CSC1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,4.23643E-05
DTXSID00201737,OC(F)(F)C(F)(F)C(F)F,0.00837529
DTXSID5073907,FC1(F)OC(F)(F)C1(F)F,0.00279898
DTXSID50469320,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.16413E-05
DTXSID00765521,OP(O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.000279254
DTXSID80382139,CC(=O)CC(F)(F)C(F)(F)C(F)(F)F,0.00039355
DTXSID90474812,FC(F)(Br)C(F)(F)OS(F)(=O)=O,0.00049545
DTXSID60197405,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.31739E-06
DTXSID90572120,FC(F)C(F)(F)CS(=O)(=O)CC1=CC=CC=C1,9.33254E-05
DTXSID8073265,FC(F)(F)C(C(F)(F)F)C(F)(F)Cl,8.05378E-05
DTXSID70368245,OC(C1=CC=C(NS(=O)(=O)C2=CC=CS2)C=C1)(C(F)(F)F)C(F)(F)F,1.0617E-05
DTXSID20555022,FC(F)(F)C(C1=CC=CC=C1)(C1=CC=CC=C1)C(F)(F)F,2.81838E-06
DTXSID50764549,OCCSC(F)=C(F)C(F)(F)C(F)(F)F,0.000143549
DTXSID00559644,FC(F)(C(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)S(F)(=O)=O,0.00033266
DTXSID80312375,FC(F)(F)C(OC(=O)C1=CC=CC=C1)C(F)(F)F,2.22844E-05
DTXSID20657656,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(C#N)C(F)(F)F,1.1298E-05
DTXSID70380826,F[C@H]1[C@@H](F)C(F)(F)C1(F)F,0.00133968
DTXSID20502334,FC(F)C(F)(F)CN1CCCCC1,0.00152405
DTXSID60831377,OC(=O)C1=CC=CC=C1.OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,6.05341E-05
DTXSID7046548,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.26464E-05
DTXSID60367525,FC(F)C(F)(F)C(F)(F)C(F)(F)C1=NC2=CC=CC=C2NC1=O,5.91562E-06
DTXSID30805308,FC(C(=O)N1CCCCC1)C(F)(F)C(F)(F)F,7.14496E-05
DTXSID20164754,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OC,0.000977237
DTXSID50631424,[Ag+].F[C-](C(F)(F)F)C(F)(F)F,0.000480839
DTXSID10193639,OCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.16145E-06
DTXSID80377823,OCCCCC(F)(F)C(F)(F)F,0.00128233
DTXSID50232970,[K+].[O-]C(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,0.000139316
DTXSID00531243,FC(F)(F)C(F)(F)N1SSSN1C(F)(F)C(F)(F)F,1.42889E-05
DTXSID10659927,[K+].FC1(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C1(F)F,0.0398107
